,year,country,logged_GDP_per_capita,support,life_exp,freedom,generosity,corruption,score
26,2020,Saudi Arabia,10.79781246,0.874067068,66.30514526,0.854191244,-0.16869506199999998,0.682619512,6.406499863
27,2020,Spain,10.46292686,0.921125412,74.40270996,0.751989543,-0.050961714000000005,0.765859902,6.4008998870000005
28,2020,Guatemala,8.924805641,0.8166214820000001,64.8089447,0.9081475729999999,-0.042938665,0.783237457,6.398900032
29,2020,Italy,10.48183632,0.8898785709999999,73.60168457,0.66465199,-0.04346099900000001,0.873404682,6.38740015
30,2020,Singapore,11.39552116,0.9102689620000001,76.80458069,0.926645339,0.029879224,0.109784193,6.377099991000001
31,2020,Brazil,9.56643486,0.896723807,66.48016357,0.799804807,-0.10181239199999999,0.7706012729999999,6.375599861
32,2020,Slovenia,10.39232254,0.939575672,71.1029892,0.936142623,-0.080603383,0.817071021,6.363399982000001
33,2020,El Salvador,8.909075737,0.8060922620000001,66.10826111,0.833805263,-0.12107297800000001,0.754319906,6.34829998
34,2020,Kosovo,9.204429626,0.8207265140000001,63.88555527,0.861535907,0.19093376399999998,0.922328293,6.325200081
35,2020,Panama,10.03423405,0.902094483,69.60301208,0.880366504,-0.153927714,0.851588905,6.304800033999999
36,2020,Slovakia,10.34774971,0.9224937559999999,68.90634155,0.7499526740000001,-0.12440930300000001,0.918096125,6.280600071
37,2020,Uzbekistan,8.740371704,0.926595807,65.10757446,0.974998116,0.248427153,0.501497388,6.257599831
38,2020,Chile,10.0320549,0.879713595,69.90061951,0.7448962929999999,-0.065668367,0.838239431,6.228499889
39,2020,Bahrain,10.67638016,0.876342118,68.5,0.905855775,0.13372919,0.7393470999999999,6.227300167
40,2020,Lithuania,10.34362602,0.926107109,67.29407501,0.747381449,-0.21972529600000001,0.809583843,6.215499877999999
41,2020,Trinidad and Tobago,10.26000214,0.91529417,63.5,0.8579071159999999,0.000526841,0.9122306109999999,6.1918997760000005
42,2020,Poland,10.26512432,0.874257445,69.31113434,0.8620557790000001,-0.205084071,0.6869270209999999,6.1862998010000005
43,2020,Colombia,9.500369072,0.884440243,67.69958496,0.8361799120000001,-0.161235645,0.86457181,6.163400172999999
44,2020,Cyprus,10.40570259,0.8059962390000001,73.70222473,0.7798582909999999,0.043731495999999995,0.8562717440000001,6.15899992
45,2020,Nicaragua,8.493160247999999,0.8574970359999999,67.50717926,0.8639028670000001,0.020959141,0.665950119,6.13710022
46,2020,Romania,10.107584,0.8251615170000001,67.20723724,0.842823207,-0.19781521,0.9343002440000001,6.123700142000001
47,2020,Kuwait,11.08982468,0.8464752440000001,66.76764679,0.8723664879999999,-0.100184701,0.7608490590000001,6.102099895
48,2020,Mauritius,9.956786156,0.910357833,66.40434265,0.889534533,-0.018318573,0.8053430909999999,6.101299762999999
49,2020,Kazakhstan,10.11465836,0.934744895,64.60996246,0.811601937,-0.068488635,0.7644908429999999,6.0578999520000005
50,2020,Estonia,10.34001732,0.9347299929999999,68.60495758,0.87770915,-0.111697771,0.623073816,6.0218000410000005
51,2020,Philippines,8.993545532,0.8467300529999999,61.92676163,0.915463448,-0.105463006,0.7336341140000001,6.006000042
52,2020,Hungary,10.24924374,0.921934128,67.60997009,0.718964577,-0.19432301800000001,0.892916501,6.000400066
53,2020,Thailand,9.741791725,0.8899732229999999,67.25059509,0.905063033,0.268685192,0.8862723109999999,5.9987998010000005
54,2020,Argentina,9.810955048,0.900567949,68.80380249,0.831132412,-0.194913864,0.8420098420000001,5.974699974
55,2020,Honduras,8.424534798,0.821870148,67.19876862,0.870603263,0.086969115,0.801131904,5.953199862999999
56,2020,Latvia,10.17531967,0.9182885890000001,66.8074646,0.671237648,-0.186888844,0.7955800890000001,5.9499998089999995
57,2020,Ecuador,9.246058463999999,0.836418986,68.50003815,0.8598289490000001,-0.127014965,0.8012151120000001,5.925199986
58,2020,Portugal,10.26374245,0.8865907190000001,72.40202332,0.8887478109999999,-0.220714301,0.8926295040000001,5.9109001160000005
59,2020,Jamaica,9.006250381000001,0.9157018659999999,67.09999847,0.8580685259999999,-0.12510676699999998,0.8888900279999999,5.889800072000001
60,2020,South Korea,10.51056671,0.7993871570000001,73.60272979999999,0.6129651070000001,-0.043404032,0.789067447,5.872399807000001
61,2020,Japan,10.57968903,0.883545935,75.00096893,0.8099613790000001,-0.24691034899999997,0.654558063,5.870800018
62,2020,Peru,9.456313133,0.8310752509999999,68.10023499,0.8247660990000001,-0.16238822,0.8937149640000001,5.796800137000001
63,2020,Serbia,9.680980682000001,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018,5.77820015
64,2020,Bolivia,8.851115227000001,0.803108692,63.6004715,0.875873327,-0.09168113,0.8226062059999999,5.747499942999999
65,2020,Pakistan,8.482727051,0.689062297,58.25313568,0.734833717,0.04489987,0.7457054259999999,5.69329977
66,2020,Paraguay,9.389982224,0.8987278940000001,65.63993835,0.885923445,0.007997713,0.8347885009999999,5.6921000479999995
67,2020,Dominican Republic,9.664880753,0.882085383,65.80748749,0.8662027720000001,-0.131263286,0.755999923,5.6891999239999995
68,2020,Bosnia and Herzegovina,9.455817223,0.829204142,67.80813599,0.651352704,0.098274559,0.933769107,5.674099922000001
69,2020,Moldova,8.776714325,0.843313575,65.01301575,0.721609175,-0.037741039,0.913314283,5.607500076
70,2020,Tajikistan,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.5920760629999999,5.555699825
71,2020,Montenegro,9.751860619,0.855314612,68.50534821,0.649565637,-0.075600356,0.7831215859999999,5.54610014
72,2020,Russia,10.12887192,0.903150737,64.10045624,0.729892612,-0.151153743,0.864802599,5.546000004
73,2020,Kyrgyzstan,8.148405075,0.8872284890000001,64.10601044,0.909374893,0.15477205800000002,0.888396084,5.541500092000001
74,2020,Belarus,9.779945374,0.90674746,66.10433197,0.6391630770000001,-0.164926544,0.63571167,5.539899826
75,2020,North Cyprus,10.40570259,0.820356607,73.70222473,0.79529351,0.00022715900000000003,0.62611568,5.53550005
76,2020,Greece,10.13232613,0.8143803479999999,72.40525818,0.5413451189999999,-0.30090737300000003,0.8599314090000001,5.514999866
77,2020,Hong Kong S.A.R. of China,10.934671400000001,0.8459690809999999,76.77170563,0.7798337940000001,0.134979904,0.420607209,5.510399818
78,2020,Croatia,10.07087517,0.874623716,70.21490479,0.714838803,-0.128538325,0.916495264,5.504700184
79,2020,Libya,9.789815903,0.8259429340000001,62.29999924,0.773157001,-0.085054487,0.668779135,5.488800049
80,2020,Mongolia,9.412186623,0.9371424909999999,62.30448532,0.693351328,0.09809386699999999,0.863511205,5.4562001229999995
81,2020,Malaysia,10.26251888,0.816509426,67.10215759,0.8946268559999999,0.11472679699999999,0.8393023009999999,5.384300232
82,2020,Vietnam,8.809545517,0.849987149,67.95273590000001,0.939592957,-0.094533332,0.79642123,5.353499889
83,2020,Indonesia,9.36975193,0.808379889,62.15584946,0.8706144090000001,0.519586504,0.876296401,5.285600185
84,2020,Ivory Coast,8.225561142,0.658048689,49.50377274,0.727909327,-0.043991156,0.7907719609999999,5.233300208999999
85,2020,Benin,7.674319744,0.46867114299999996,54.31246567,0.735182583,-0.003537213,0.7405325770000001,5.21600008
86,2020,Maldives,9.518632889,0.91316092,70.59999847,0.8539627790000001,0.038085497999999995,0.824211061,5.197599888
87,2020,Congo (Brazzaville),8.536987305,0.6402280929999999,57.92448044,0.7190585140000001,-0.123674095,0.7517790790000001,5.1943998339999995
88,2020,Azerbaijan,9.687726974,0.819308281,65.50839996,0.786824107,-0.24025528100000001,0.55253756,5.164800167
89,2020,Macedonia,9.510591507000001,0.820392311,67.50442505,0.738840938,-0.019877451,0.8974905009999999,5.1598000530000006
90,2020,Ghana,8.350645065,0.728601098,57.20398712,0.794796526,0.09417085300000001,0.8479647640000001,5.1479997630000005
91,2020,Nepal,7.925357342000001,0.785512447,63.77917862,0.797565043,0.154168829,0.7380991579999999,5.137199879
92,2020,Turkey,10.12941933,0.826313555,66.90281677,0.6088304520000001,-0.17104643600000002,0.748197377,5.131800175
93,2020,China,9.688568115,0.798760593,69.2891922,0.898517907,-0.18142575,0.7539710999999999,5.123899937
94,2020,Turkmenistan,9.74803257,0.958966196,62.21170807,0.8264570240000001,0.187671542,0.883691847,5.119100093999999
95,2020,Bulgaria,9.869318962000001,0.937840343,66.80397797,0.745178163,-0.143908441,0.9355851409999999,5.101500034
96,2020,Morocco,8.940313339,0.5926284789999999,65.89624023,0.772072434,-0.240377247,0.8157246109999999,5.094799995
97,2020,Cameroon,8.118647575,0.700386405,52.704940799999996,0.7630518079999999,-0.00149645,0.8513365979999999,5.084899902
98,2020,Venezuela,8.977793693999999,0.890408158,66.50534058,0.62327832,-0.16909050899999997,0.837038398,5.053199768
99,2020,Algeria,9.537964821000001,0.8033851390000001,65.90517426,0.46661090899999996,-0.121105164,0.7354851370000001,5.005099773
100,2020,Senegal,8.118982315,0.723616004,59.59915161,0.6905961629999999,-0.052335154,0.808785141,4.980800152
101,2020,Guinea,7.750990391,0.637573481,54.46780014,0.7068467740000001,0.076328471,0.761794448,4.949299812
102,2020,Niger,6.842166901000001,0.617435038,53.50009537,0.759772122,0.013860817,0.722530186,4.909599781
103,2020,Laos,8.79858017,0.7375022170000001,58.70992279,0.907213569,0.11137148,0.634679317,4.888599873
104,2020,Albania,9.417930603,0.671070457,68.70813751,0.7819942240000001,-0.042309489000000006,0.896303713,4.882699966000001
105,2020,Cambodia,8.249890327000001,0.773080647,61.52996826,0.9597046379999999,0.051911179,0.8227690459999999,4.8484001160000005
106,2020,Bangladesh,8.287063599,0.687292993,64.50306702,0.90062499,-0.033664726,0.661843538,4.832799911
107,2020,Gabon,9.680537224,0.787886858,59.71533966,0.7048292159999999,-0.22226162300000002,0.8491509559999999,4.829299927
108,2020,South Africa,9.403370857,0.8525322679999999,56.50601196,0.7593300940000001,-0.10977732400000001,0.843423843,4.814099789
109,2020,Iraq,9.661095619,0.7476949690000001,59.90354919,0.633182645,-0.06956476,0.82226181,4.7848000530000006
110,2020,Lebanon,9.3617239,0.824338138,67.10658264,0.5513575079999999,-0.06121527,0.90225625,4.771500111
111,2020,Burkina Faso,7.46854496,0.7129436140000001,53.88945389,0.665563583,-0.019080516000000002,0.739795029,4.768700123
112,2020,Gambia,7.321814537000001,0.6931687,55.01201629999999,0.733163178,0.34319871700000004,0.6907178159999999,4.750599861
113,2020,Mali,7.629852295,0.7314689759999999,51.72698212,0.71156615,-0.044366925999999994,0.839328408,4.729300021999999
114,2020,Nigeria,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342,4.724100113
115,2020,Armenia,9.100476265,0.7574794290000001,66.75065613,0.7120178340000001,-0.13877961,0.7735447879999999,4.676799774
116,2020,Georgia,9.226100922,0.629033029,64.49520874,0.8016415240000001,-0.22892037,0.665944695,4.672599792
117,2020,Iran,9.813719749,0.6946896909999999,66.00614929,0.647873282,0.11789110300000001,0.714635968,4.672399998
118,2020,Jordan,9.025999069,0.80216372,66.79975128,0.75104779,-0.162565202,0.700344324,4.6333999630000005
119,2020,Mozambique,7.069345951,0.723874032,54.20582199,0.864451885,0.032375867999999995,0.683019102,4.623600006
120,2020,Kenya,8.02977562,0.702652037,60.09693146,0.829747558,0.294681519,0.831499159,4.583000183
121,2020,Namibia,9.203141212,0.846880972,56.50148773,0.767520964,-0.18530646,0.8514497879999999,4.571100235
122,2020,Ukraine,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706000000002,0.920636714,4.56069994
123,2020,Liberia,7.054380417000001,0.70928055,56.09631348,0.735268712,0.04227322,0.8563759329999999,4.557899952
124,2020,Palestinian Territories,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975,4.552800179
125,2020,Uganda,7.500389576,0.7649946209999999,55.70820236,0.7317139509999999,0.099487431,0.8367378120000001,4.43200016
126,2020,Chad,7.467963696,0.632388055,48.22053909,0.587305248,0.017834719,0.8027608390000001,4.422699928
127,2020,Tunisia,9.314972877999999,0.6887185570000001,66.89785767,0.593361557,-0.216413811,0.867590249,4.392199993
128,2020,Mauritania,8.233919144,0.7908192279999999,57.01017761,0.551522553,-0.10600814199999999,0.746223509,4.374599934
129,2020,Sri Lanka,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,4.327000141
130,2020,Congo (Kinshasa),6.694256306000001,0.6721590159999999,52.90000153,0.700793564,0.083637655,0.809403598,4.31099987
131,2020,Swaziland,9.16267395,0.7702901959999999,51.18823624,0.646822274,-0.19920142,0.708263338,4.3081002239999995
132,2020,Myanmar,8.680481911000001,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316,4.308000088
133,2020,Comoros,7.833630085,0.625662446,57.34901047,0.547612607,0.09000840800000001,0.780622602,4.288599968
134,2020,Togo,7.357711315,0.551312625,54.71989822,0.6498286129999999,0.002667875,0.7577334640000001,4.187200069
135,2020,Ethiopia,7.5093855860000005,0.743307352,58.63959122,0.740795195,0.043377332000000005,0.7536900040000001,4.186200142
136,2020,Madagascar,7.281685829,0.668195903,59.10542679,0.5575740929999999,-0.011823638999999999,0.8174856309999999,4.165599823
137,2020,Egypt,9.316541672,0.7354478240000001,61.78015137,0.708354175,-0.196878314,0.787726879,4.151400089
138,2020,Sierra Leone,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,3.926399946
139,2020,Burundi,6.492642403,0.490325719,53.40000153,0.626350224,-0.017551597,0.606934547,3.775300026
140,2020,Zambia,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,3.759399891
141,2020,Haiti,7.411329268999999,0.593247831,55.59862518,0.537825167,0.40053457,0.6847672459999999,3.720799923
142,2020,Lesotho,7.9604883189999995,0.7804957029999999,48.00362396,0.738125861,-0.145732045,0.857392073,3.6528000830000003
143,2020,India,8.849823952000001,0.592200935,60.21518707,0.8814448709999999,0.057551607000000005,0.772042692,3.573299885
144,2020,Malawi,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778,3.538000107
145,2020,Yemen,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,3.5274000169999997
146,2020,Botswana,9.711203575,0.7791217570000001,58.92445374,0.8213281040000001,-0.250394493,0.777930915,3.4788999560000002
147,2020,Tanzania,7.967665195,0.6889331940000001,57.49607468,0.82153976,0.10966868699999999,0.619799435,3.4762001039999997
148,2020,Central African Republic,6.625160217,0.31945985600000004,45.20000076,0.640880644,0.082410358,0.891806662,3.475899935
149,2020,Rwanda,7.600104332000001,0.54083544,61.09884644,0.9005894059999999,0.055483952,0.183541179,3.312299967
150,2020,Zimbabwe,7.865711688999999,0.7630927559999999,55.61725998,0.711457908,-0.072063953,0.81023699,3.2992000580000003
151,2020,South Sudan,7.425359726,0.553707123,51.0,0.451313615,0.016518548,0.7634173040000001,2.8166000839999996
152,2020,Afghanistan,7.4628605839999995,0.470366955,52.59000015,0.39657300700000003,-0.0964294,0.9336865540000001,2.566900015
153,2021,Finland,10.775,0.9540000000000001,72.0,0.9490000000000001,-0.098,0.18600000000000003,7.8420000000000005
154,2021,Denmark,10.933,0.9540000000000001,72.7,0.946,0.03,0.179,7.62
155,2021,Switzerland,11.117,0.9420000000000001,74.4,0.919,0.025,0.292,7.571000000000001
156,2021,Iceland,10.878,0.983,73.0,0.955,0.16,0.6729999999999999,7.553999999999999
157,2021,Netherlands,10.932,0.9420000000000001,72.4,0.9129999999999999,0.175,0.33799999999999997,7.4639999999999995
158,2021,Norway,11.052999999999999,0.9540000000000001,73.3,0.96,0.09300000000000001,0.27,7.392
159,2021,Sweden,10.867,0.934,72.7,0.945,0.086,0.237,7.3629999999999995
160,2021,Luxembourg,11.647,0.9079999999999999,72.6,0.907,-0.034,0.386,7.324
161,2021,New Zealand,10.642999999999999,0.948,73.4,0.929,0.134,0.242,7.277
162,2021,Austria,10.905999999999999,0.934,73.3,0.9079999999999999,0.042,0.48100000000000004,7.268
163,2021,Australia,10.796,0.94,73.9,0.914,0.159,0.442,7.183
164,2021,Israel,10.575,0.9390000000000001,73.503,0.8,0.031,0.753,7.157
165,2021,Germany,10.873,0.903,72.5,0.875,0.011000000000000001,0.46,7.155
166,2021,Canada,10.776,0.9259999999999999,73.8,0.915,0.08900000000000001,0.415,7.103
167,2021,Ireland,11.342,0.9470000000000001,72.4,0.879,0.077,0.363,7.085
168,2021,Costa Rica,9.88,0.8909999999999999,71.4,0.934,-0.126,0.809,7.069
169,2021,United Kingdom,10.707,0.934,72.5,0.8590000000000001,0.233,0.45899999999999996,7.064
170,2021,Czech Republic,10.556,0.9470000000000001,70.807,0.858,-0.20800000000000002,0.868,6.965
171,2021,United States,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,6.9510000000000005
172,2021,Belgium,10.823,0.9059999999999999,72.199,0.7829999999999999,-0.153,0.6459999999999999,6.834
173,2021,France,10.704,0.9420000000000001,74.0,0.8220000000000001,-0.147,0.5710000000000001,6.69
174,2021,Bahrain,10.669,0.862,69.495,0.925,0.08900000000000001,0.722,6.647
175,2021,Malta,10.674000000000001,0.9309999999999999,72.2,0.927,0.133,0.653,6.602
176,2021,Taiwan Province of China,10.870999999999999,0.898,69.6,0.784,-0.07,0.721,6.584
177,2021,United Arab Emirates,11.085,0.8440000000000001,67.333,0.932,0.07400000000000001,0.589,6.561
178,2021,Saudi Arabia,10.743,0.8909999999999999,66.60300000000001,0.877,-0.149,0.684,6.494
179,2021,Spain,10.571,0.932,74.7,0.7609999999999999,-0.081,0.745,6.4910000000000005
180,2021,Italy,10.623,0.88,73.8,0.693,-0.084,0.866,6.483
181,2021,Slovenia,10.529000000000002,0.948,71.4,0.9490000000000001,-0.10099999999999999,0.8059999999999999,6.461
182,2021,Guatemala,9.052999999999999,0.813,64.958,0.9059999999999999,-0.038,0.775,6.435
183,2021,Uruguay,9.966000000000001,0.925,69.1,0.8959999999999999,-0.092,0.59,6.431
184,2021,Singapore,11.488,0.915,76.953,0.927,-0.018000000000000002,0.08199999999999999,6.377000000000001
185,2021,Kosovo,9.318,0.821,63.813,0.8690000000000001,0.257,0.917,6.372000000000001
186,2021,Slovakia,10.369000000000002,0.9359999999999999,69.20100000000001,0.7659999999999999,-0.124,0.9109999999999999,6.331
187,2021,Brazil,9.577,0.882,66.601,0.804,-0.071,0.7559999999999999,6.33
188,2021,Mexico,9.859,0.831,68.597,0.862,-0.147,0.799,6.317
189,2021,Jamaica,9.186,0.877,67.5,0.89,-0.13699999999999998,0.884,6.309
190,2021,Lithuania,10.499,0.935,67.906,0.773,-0.203,0.826,6.255
191,2021,Cyprus,10.575999999999999,0.802,73.898,0.763,-0.015,0.8440000000000001,6.223
192,2021,Estonia,10.481,0.941,68.8,0.909,-0.106,0.527,6.189
193,2021,Panama,10.35,0.8959999999999999,69.652,0.872,-0.166,0.856,6.18
194,2021,Uzbekistan,8.836,0.9179999999999999,65.255,0.97,0.311,0.515,6.178999999999999
195,2021,Chile,10.071,0.882,70.0,0.742,-0.044000000000000004,0.83,6.172000000000001
196,2021,Poland,10.382,0.898,69.702,0.841,-0.165,0.735,6.166
197,2021,Kazakhstan,10.155,0.9520000000000001,65.2,0.853,-0.069,0.733,6.152
198,2021,Romania,10.284,0.8320000000000001,67.355,0.845,-0.21899999999999997,0.938,6.14
199,2021,Kuwait,10.817,0.843,66.9,0.867,-0.10400000000000001,0.736,6.106
200,2021,Serbia,9.787,0.873,68.6,0.778,0.002,0.835,6.077999999999999
201,2021,El Salvador,9.054,0.762,66.402,0.888,-0.11,0.688,6.061
202,2021,Mauritius,10.008,0.905,66.70100000000001,0.867,-0.054000000000000006,0.789,6.0489999999999995
203,2021,Latvia,10.315,0.927,67.1,0.715,-0.162,0.8,6.032
204,2021,Colombia,9.557,0.847,68.001,0.8370000000000001,-0.135,0.841,6.0120000000000005
205,2021,Hungary,10.357999999999999,0.943,68.0,0.755,-0.18600000000000003,0.8759999999999999,5.992000000000001
206,2021,Thailand,9.805,0.888,67.40100000000001,0.884,0.287,0.895,5.985
207,2021,Nicaragua,8.62,0.8640000000000001,67.657,0.836,0.02,0.664,5.972
208,2021,Japan,10.610999999999999,0.884,75.1,0.7959999999999999,-0.258,0.638,5.94
209,2021,Argentina,9.962,0.898,69.0,0.828,-0.182,0.8340000000000001,5.928999999999999
210,2021,Portugal,10.421,0.879,72.6,0.892,-0.244,0.887,5.928999999999999
211,2021,Honduras,8.648,0.812,67.3,0.857,0.081,0.809,5.919
212,2021,Croatia,10.217,0.924,70.79899999999999,0.754,-0.11800000000000001,0.9390000000000001,5.882000000000001
213,2021,Philippines,9.076,0.83,62.0,0.917,-0.09699999999999999,0.742,5.88
214,2021,South Korea,10.651,0.799,73.9,0.672,-0.083,0.727,5.845
215,2021,Peru,9.458,0.8320000000000001,68.25,0.8220000000000001,-0.154,0.8909999999999999,5.84
216,2021,Bosnia and Herzegovina,9.59,0.87,68.098,0.706,0.113,0.9309999999999999,5.813
217,2021,Moldova,9.454,0.857,65.699,0.8220000000000001,-0.079,0.9179999999999999,5.766
218,2021,Ecuador,9.312999999999999,0.821,68.8,0.8420000000000001,-0.124,0.843,5.763999999999999
219,2021,Kyrgyzstan,8.538,0.893,64.40100000000001,0.935,0.11900000000000001,0.9079999999999999,5.744
220,2021,Greece,10.279000000000002,0.823,72.6,0.5820000000000001,-0.28800000000000003,0.823,5.723
221,2021,Bolivia,9.046,0.81,63.901,0.875,-0.077,0.8390000000000001,5.716
222,2021,Mongolia,9.4,0.935,62.5,0.708,0.11599999999999999,0.856,5.6770000000000005
223,2021,Paraguay,9.448,0.893,65.9,0.8759999999999999,0.027999999999999997,0.882,5.653
224,2021,Montenegro,9.94,0.858,68.699,0.708,-0.034,0.812,5.581
225,2021,Dominican Republic,9.802,0.853,66.102,0.86,-0.133,0.7140000000000001,5.545
226,2021,North Cyprus,10.575999999999999,0.82,73.898,0.795,0.012,0.626,5.5360000000000005
227,2021,Belarus,9.853,0.91,66.253,0.65,-0.18,0.627,5.534
228,2021,Russia,10.189,0.903,64.703,0.718,-0.111,0.845,5.477
229,2021,Hong Kong S.A.R. of China,11.0,0.836,76.82,0.7170000000000001,0.067,0.40299999999999997,5.477
230,2021,Tajikistan,8.091000000000001,0.86,64.281,0.8320000000000001,-0.055999999999999994,0.5529999999999999,5.466
231,2021,Vietnam,8.972999999999999,0.85,68.03399999999999,0.94,-0.098,0.7959999999999999,5.4110000000000005
232,2021,Libya,9.622,0.8270000000000001,62.3,0.7709999999999999,-0.087,0.667,5.41
233,2021,Malaysia,10.238,0.8170000000000001,67.102,0.895,0.125,0.8390000000000001,5.3839999999999995
234,2021,Indonesia,9.365,0.8109999999999999,62.236000000000004,0.873,0.542,0.867,5.345
235,2021,Congo (Brazzaville),8.117,0.636,58.221000000000004,0.695,-0.068,0.745,5.3420000000000005
236,2021,China,9.673,0.8109999999999999,69.593,0.904,-0.146,0.755,5.3389999999999995
237,2021,Ivory Coast,8.551,0.644,50.114,0.741,-0.016,0.794,5.306
238,2021,Armenia,9.487,0.799,67.055,0.825,-0.168,0.629,5.2829999999999995
239,2021,Nepal,8.12,0.774,64.233,0.782,0.152,0.727,5.269
240,2021,Bulgaria,10.016,0.9309999999999999,67.0,0.7879999999999999,-0.096,0.932,5.266
241,2021,Maldives,9.826,0.9129999999999999,70.6,0.8540000000000001,0.024,0.825,5.1979999999999995
242,2021,Azerbaijan,9.568999999999999,0.836,65.656,0.8140000000000001,-0.223,0.506,5.171
243,2021,Cameroon,8.189,0.71,53.515,0.731,0.026000000000000002,0.848,5.142
244,2021,Senegal,8.118,0.71,59.802,0.695,-0.046,0.8009999999999999,5.132000000000001
245,2021,Albania,9.52,0.6970000000000001,68.999,0.785,-0.03,0.9009999999999999,5.117
246,2021,North Macedonia,9.693,0.805,65.47399999999999,0.7509999999999999,0.038,0.905,5.101
247,2021,Ghana,8.58,0.727,57.586000000000006,0.807,0.12300000000000001,0.848,5.088
248,2021,Niger,7.098,0.6409999999999999,53.78,0.8059999999999999,0.018000000000000002,0.693,5.074
249,2021,Turkmenistan,9.629,0.983,62.409,0.877,0.273,0.888,5.066
250,2021,Gambia,7.686,0.69,55.16,0.6970000000000001,0.424,0.746,5.051
251,2021,Benin,8.087,0.489,54.713,0.757,-0.034,0.6609999999999999,5.045
252,2021,Laos,8.947000000000001,0.728,58.968,0.91,0.12300000000000001,0.6579999999999999,5.03
253,2021,Bangladesh,8.454,0.693,64.8,0.877,-0.040999999999999995,0.682,5.025
254,2021,Guinea,7.837999999999999,0.639,55.008,0.6970000000000001,0.095,0.7659999999999999,4.984
255,2021,South Africa,9.402999999999999,0.86,56.903999999999996,0.7490000000000001,-0.067,0.86,4.956
256,2021,Turkey,10.24,0.8220000000000001,67.199,0.5760000000000001,-0.139,0.7759999999999999,4.948
